,model,pass1,pass@count,win_rate,count,SE(A),SE_x(A),SE_pred(A)
41,qwen3-14b,0.8206624686433267,0.8751343879588389,0.4136935706324678,3.0,0.004754381551955082,0.00409414229610483,0.0024170525027016436
7,google_gemma_3_12b_it,0.8153893411159269,0.8917217017355245,0.41297931705397206,3.0,0.004808250146223936,0.003853243724301137,0.0028760706301821583
9,llama-3.1-70B-instruct,0.8124712025802489,0.8124712025802489,0.41354159394626017,4.0,0.004837423666073584,0.004837423666073584,0.0
43,qwen3-4b,0.7495008447243127,0.8275226539702043,0.36752782587071153,4.0,0.005369889493733774,0.004691137927565888,0.0026132237025301114
36,qwen2.5-coder-32b-instruct,0.7476578098602366,0.8370450007679312,0.3670531338576554,2.0,0.005382976991063608,0.003904842999310046,0.0037052182711764152
42,qwen3-32b,0.7326063584702811,0.8192289970818615,0.36243556940961047,2.0,0.00548513135210154,0.004096659700478276,0.0036474710757296628
44,qwen3-8b,0.7262069318590232,0.8078636154200584,0.3524967459886373,3.0,0.005526085138023506,0.004702811858424038,0.0029019265285238557
18,mistralai_mixtral_8x22b_instruct_v0.1,0.7228536323145446,0.8221471356166488,0.35003266616424056,2.0,0.005546971464024505,0.003939387861821352,0.0039051396513872278
28,qwen2-72b-instruct,0.7183228382736907,0.8236829980033789,0.35242514997955315,2.0,0.005574575574970408,0.003859277419697344,0.004022669591063983
31,qwen2-math-72b-instruct,0.6856089694363385,0.8077100291813853,0.33156293196151726,2.0,0.00575372990701228,0.003788451575329521,0.004330478322798858
24,qwen1.5-72b-chat,0.65435416986638,0.7647058823529411,0.3126274649429469,2.0,0.005893838758938546,0.004217680744725631,0.004116856136900694
8,google_gemma_3_4b_it,0.6442021194900936,0.8121640301029028,0.31249360057357445,5.0,0.005933198869949831,0.004712516947511895,0.0036048623898544472
35,qwen2.5-coder-14b-instruct,0.6373828904958224,0.8258332053448011,0.3033277018390276,3.0,0.005957999999935721,0.0038422998254200712,0.004553514692060511
23,qwen1.5-32b-chat,0.6088926432191676,0.7392105667332207,0.2834315645319533,2.0,0.0060477594441819965,0.004069441557571685,0.004473817129052222
19,mistralai_mixtral_8x7b_instruct_v0.1,0.5829621665910766,0.7464291199508524,0.2693492675181481,3.0,0.006110602951010526,0.004470573124590669,0.004165746555251072
10,llama-3.1-8B-instruct,0.5473813546306251,0.5473813546306251,0.2514172402881019,7.0,0.006168610838217826,0.006168610838217826,0.0
13,mistralai_mathstral_7b_v0.1,0.529974914248011,0.762862847488865,0.24107937383308042,3.0,0.006185350687420601,0.0037742857905934775,0.004900339773658421
32,qwen2-math-7b-instruct,0.5194286591921364,0.7502687759176778,0.23463056982829503,4.0,0.006191815972798844,0.004309434653206603,0.004446049708533291
12,llama-3.2-3B-instruct,0.4991552756872984,0.4991552756872984,0.22304945476889634,10.0,0.006196486914000996,0.0061964869140009975,0.0
40,qwen3-1.7b,0.4902856704039318,0.6329288895714944,0.21493691619780556,4.0,0.006195326142459493,0.005169081486512779,0.0034150640692720328
14,mistralai_ministral_8b_instruct_2410,0.4720217068549224,0.7240055291045923,0.21075656348382682,3.0,0.0061867871049294575,0.0035424412779327496,0.005072222833642032
37,qwen2.5-coder-3b-instruct,0.4670557518046383,0.7593303639993857,0.20840951559836657,4.0,0.006183030722534907,0.003735389069702461,0.0049271429260533866
38,qwen2.5-coder-7b-instruct,0.4648543490500998,0.7198587006604208,0.20741934007470011,3.0,0.00618116877046416,0.0034945763583222756,0.00509850796261185
17,mistralai_mistral_7b_instruct_v0.3,0.4512363692203041,0.6535094455536784,0.19470821717286677,3.0,0.0061669561558441,0.004223670563572523,0.004493545949304892
6,deepseek_v2_lite_chat,0.4144524650591307,0.5584395638150822,0.1840108580816941,2.0,0.006105125477668012,0.003893343059981299,0.004702598953277489
22,qwen1.5-14b-chat,0.36753186914249725,0.6109660574412533,0.1607823163271224,3.0,0.005975069723017406,0.0034371405080482528,0.004887486401295977
15,mistralai_mistral_7b_instruct_v0.1,0.35780474069271995,0.5905390876977423,0.15280405420935717,3.0,0.005940633297848107,0.003570456332324432,0.004747943297730717
16,mistralai_mistral_7b_instruct_v0.2,0.353350739771863,0.5392412839809553,0.14473270952347309,3.0,0.005923979504582817,0.004124177262699339,0.0042526103838173394
30,qwen2-math-1.5b-instruct,0.32718988378390423,0.5317155582859776,0.1392174703553394,3.0,0.0058146334516318435,0.0037620054385547235,0.004433652811973522
39,qwen3-0.6b,0.3064813392720012,0.5476885271079711,0.13248721278211958,4.0,0.005713565971948729,0.0037440085718426813,0.004315928165502637
0,deepseek_r1_distill_llama_70b,0.30379358009522345,0.44493933343572417,0.12897433480868634,2.0,0.005699469843990518,0.003287234573668369,0.004655968788580593
34,qwen2.5-coder-1.5b-instruct,0.2870910766395331,0.598371985870066,0.12521087565100356,4.0,0.00560664456429927,0.00285351633029489,0.004826169062841348
11,llama-3.2-1B-instruct,0.2752265397020427,0.2752265397020427,0.12220467227959746,13.0,0.005535061469820034,0.005535061469820034,0.0
29,qwen2-7b-instruct,0.27307633235655043,0.5011518967900476,0.11352245384010431,3.0,0.005521570066110664,0.00303620849132017,0.004611851471177777
5,deepseek_r1_distill_qwen_7b,0.25551630573607736,0.4669021655659653,0.10401938289169665,3.0,0.005405216045970709,0.003011906832975071,0.004488293409871653
25,qwen1.5-7b-chat,0.22275124148398093,0.4423283673782829,0.09245750004783941,3.0,0.005156633164855361,0.0025605016337485083,0.004476013514329178
1,deepseek_r1_distill_llama_8b,0.22108739056980495,0.4968514821072032,0.08964590227258522,4.0,0.00514283400087589,0.00254961499035474,0.004466341339566817
33,qwen2.5-coder-0.5b-instruct,0.2174013208416526,0.504991552756873,0.09772174594977905,4.0,0.005111834642060023,0.0024183619937581,0.004503596193589215
