,model,pass1,win_rate,count,SE(A),SE_x(A),SE_pred(A)
48,qwen3-32b,0.5022321428571429,0.3363013392859018,2.0,0.02362254416271334,0.0165536785592143,0.01685230900730078
12,google_gemma_3_27b_it,0.4732142857142857,0.31775446428594645,1.0,0.023588857724106398,,
15,llama-3.1-70B-instruct,0.453125,0.3035245535716027,4.0,0.023518739411703703,0.023518739411703703,0.0
47,qwen3-14b,0.43229166666428576,0.2790959821409913,3.0,0.023405183987593003,0.017942436815129588,0.015029025205520224
42,qwen2.5-coder-32b-instruct,0.39732142857142855,0.2552674851192009,2.0,0.023119309674866664,0.01582726005867195,0.01685230900730078
50,qwen3-8b,0.3898809523799107,0.2482301587293804,3.0,0.02304274925426092,0.01774997515591133,0.014693763138123353
34,qwen2-72b-instruct,0.36495535714285715,0.22999441964295983,2.0,0.022744845591304675,0.016147173797155866,0.016018638498222458
49,qwen3-4b,0.35825892857142855,0.22655171130962723,4.0,0.022653714447787063,0.01840664601625159,0.013205535230133071
37,qwen2-math-72b-instruct,0.35267857142857145,0.2266830357144241,2.0,0.02257410399481924,0.01122232674615587,0.01958697407900027
10,google_gemma_3_12b_it,0.34988839285714285,0.22552139136917634,4.0,0.02253303653017195,0.015938864198719857,0.015927659693904497
29,qwen1.5-32b-chat,0.32254464285714285,0.20249107142864062,2.0,0.022084941349764707,0.013649384582228145,0.01736199685949112
46,qwen3-1.7b,0.3208705357142857,0.21120442708347545,4.0,0.022054753042180988,0.01592111948496879,0.01526204724461757
41,qwen2.5-coder-14b-instruct,0.3184523809479911,0.19983308531369415,3.0,0.022010572845821624,0.012541278368093685,0.01808816336434425
16,llama-3.1-8B-instruct,0.3169642857142857,0.20447916666679017,7.0,0.021983045785327785,0.021983045785327785,0.0
24,mistralai_mixtral_8x22b_instruct_v0.1,0.3158482142857143,0.19872581845249776,2.0,0.021962230150094363,0.012489527995215228,0.01806519425919492
8,google_gemma_2_9b_it,0.3058035714261161,0.18782936507748701,3.0,0.02176824702205664,0.016009031284742268,0.01475016934605908
25,mistralai_mixtral_8x7b_instruct_v0.1,0.3035714285689732,0.19463814483917977,3.0,0.021723496594658474,0.012831932720393752,0.01752859968615367
30,qwen1.5-72b-chat,0.30245535714285715,0.19001897321437053,2.0,0.021700894591420765,0.014120363363849342,0.016478597165439063
13,google_gemma_3_4b_it,0.3,0.1955199404763027,5.0,0.021650635094610966,0.014735524503659825,0.015862355361107028
19,mistralai_mathstral_7b_v0.1,0.2974330357142857,0.1928400297620145,4.0,0.0215972998157296,0.009949211345470568,0.01916915629164918
38,qwen2-math-7b-instruct,0.27901785714285715,0.18926562500013505,4.0,0.021190404485825976,0.008680357836568306,0.019330924191616933
28,qwen1.5-14b-chat,0.27678571428191967,0.17828373015569418,3.0,0.02113811842527824,0.012889583889871423,0.01675346763231584
7,google_codegemma_1.1_7b_it,0.2714285714285714,0.18337023809535002,5.0,0.021009941420288752,0.010444493323272479,0.018229925883120907
