,model,pass1,win_rate,count,SE(A),SE_x(A),SE_pred(A)
13,google_gemma_3_27b_it,0.8915151515155637,0.4347075440117387,3.0,0.005930380522322636,0.0050031662068352935,0.0031839819481782666
48,qwen3-32b,0.8898545454545455,0.43272253679652023,2.272727272727273,0.005970029187942346,,
11,google_gemma_3_12b_it,0.8623896103902546,0.41212954689789333,3.3636363636363638,0.006569177900169284,,
0,deepseek_r1_distill_llama_70b,0.858,0.4115152251081904,2.1818181818181817,0.006656124998826269,,
47,qwen3-14b,0.8442424242430909,0.3962960634923774,3.0,0.006914994336453075,0.005771981398396468,0.0038080674113969214
8,google_gemma_2_27b_it,0.8247272727272728,0.3881878268397709,1.0,0.007250133499638783,,
50,qwen3-8b,0.8009696969700728,0.36475108225110303,3.0,0.0076137970817515355,0.0062357442662449416,0.0043686839492095945
34,qwen2-72b-instruct,0.7937272727272727,0.35886146753239256,2.1818181818181817,0.007715964306816881,,
4,deepseek_r1_distill_qwen_32b,0.7935454545454546,0.36102003030294966,2.1818181818181817,0.007718479975551061,,
9,google_gemma_2_9b_it,0.7784242424251272,0.35454299567112774,3.0,0.007919594600046691,0.0061852379673668564,0.004945989275780148
42,qwen2.5-coder-32b-instruct,0.773,0.3456239220778367,2.1818181818181817,0.007987968225001672,,
16,llama-3.1-70B-instruct,0.7701818181818182,0.3576854199133789,4.0,0.008022735537185827,0.008022735537185827,0.0
49,qwen3-4b,0.7372727272727273,0.32066648051936036,4.0,0.008392673274243694,0.007145982358063731,0.004401352158876438
37,qwen2-math-72b-instruct,0.7372727272727273,0.32726838528129637,2.1818181818181817,0.008392673274243694,,
3,deepseek_r1_distill_qwen_14b,0.7370735930740727,0.3230902180992923,3.3636363636363638,0.008394719367597031,,
14,google_gemma_3_4b_it,0.7123636363636363,0.3129248095237131,4.0,0.008631900369094192,0.006625566672672953,0.005532772383528341
24,mistralai_mixtral_8x22b_instruct_v0.1,0.6802181818181818,0.288618356709832,2.272727272727273,0.008893744623807714,,
41,qwen2.5-coder-14b-instruct,0.6487272727287272,0.2691617777778683,3.0,0.009103050404755435,0.006737949386504722,0.006120912083702783
30,qwen1.5-72b-chat,0.6367272727272727,0.25987885714272113,2.1818181818181817,0.00917121292449293,,
29,qwen1.5-32b-chat,0.5857818181818182,0.23504332294357091,2.272727272727273,0.009393256375418222,,
5,deepseek_r1_distill_qwen_7b,0.5801731601729819,0.22948800412203596,3.3636363636363638,0.009411255628484579,,
46,qwen3-1.7b,0.5485454545454546,0.210570761904604,4.0,0.009489579717544256,0.007653825764639671,0.005609908589287823
35,qwen2-7b-instruct,0.5264588744591636,0.19936956009016707,3.3636363636363638,0.009521266683537328,,
20,mistralai_ministral_8b_instruct_2410,0.5103549783544364,0.1920712273748477,3.3636363636363638,0.009532580961643248,,
19,mistralai_mathstral_7b_v0.1,0.5093679653681454,0.2006564807249123,3.3636363636363638,0.009532952251386884,,
44,qwen2.5-coder-7b-instruct,0.5079307359309091,0.18867549288746654,3.3636363636363638,0.009533426426433261,,
25,mistralai_mixtral_8x7b_instruct_v0.1,0.4444848484848727,0.1671048080798542,3.0,0.009475673503570795,0.006426783010484279,0.0069631062380538355
17,llama-3.1-8B-instruct,0.44,0.16843686580071418,7.0,0.009465727652959386,0.009465727652959386,0.0
28,qwen1.5-14b-chat,0.4347878787882909,0.15614088311613322,3.0,0.009453183768581392,0.006729453794963499,0.0066390613029269465
38,qwen2-math-7b-instruct,0.43254545454545457,0.15377928571410926,4.0,0.009447460155031964,0.006770415453979475,0.006589080206025155
1,deepseek_r1_distill_llama_8b,0.4041818181818182,0.1421407359305678,4.0,0.009357911111762998,0.006576544772675638,0.006657293686525339
7,google_codegemma_1.1_7b_it,0.3836363636363636,0.14005543290030836,4.0,0.009272824501191766,0.00629063201033143,0.006812725089161889
6,deepseek_v2_lite_chat,0.3716,0.12983427359294147,2.272727272727273,0.009214878088277575,,
18,llama-3.2-3B-instruct,0.35163636363636364,0.12644683982673455,10.0,0.00910520792843222,0.00910520792843222,0.0
43,qwen2.5-coder-3b-instruct,0.3430909090909091,0.11456034199117963,4.0,0.009052966107406359,0.006118683600723287,0.0066721740337080645
31,qwen1.5-7b-chat,0.2935757575744,0.09304221644887788,3.0,0.008684134585846602,0.005934294094470633,0.0063402166449915654
2,deepseek_r1_distill_qwen_1.5b,0.2721818181818182,0.08451625541113036,4.0,0.008487399773847815,0.006140021723645769,0.005859700346798459
12,google_gemma_3_1b_it,0.2595454545454545,0.08377666233756127,4.0,0.008359678366371583,0.005963149630745287,0.005858760011343988
23,mistralai_mistral_7b_instruct_v0.3,0.24464069263905452,0.07908314079460312,3.3636363636363638,0.00819737483797295,,
22,mistralai_mistral_7b_instruct_v0.2,0.2388051948036,0.07993274128940867,3.3636363636363638,0.008130241497887315,,
45,qwen3-0.6b,0.21918181818181817,0.068430844155738,4.0,0.007888798704730434,0.005505477271770583,0.005650032302011564
36,qwen2-math-1.5b-instruct,0.20036363636363635,0.05991172294361128,4.0,0.0076328964974409375,0.0054050233102849125,0.005389511291009869
15,google_gemma_7b_it,0.1779090909090909,0.05790996536789564,4.0,0.007292772169782944,0.005101175500323325,0.00521176883939241
40,qwen2.5-coder-1.5b-instruct,0.1698181818181818,0.048853683982598,4.0,0.007159989003093351,0.004297912760243705,0.005726551181099498
21,mistralai_mistral_7b_instruct_v0.1,0.12136796536639999,0.03484600700821943,3.3636363636363638,0.006227148255800281,,
33,qwen2-1.5b-instruct,0.08154545454545455,0.022957428571388907,4.0,0.0052187004090509925,0.0025553081613866823,0.004550300447199021
10,google_gemma_2b_it,0.050545454545454546,0.018874398268400365,4.0,0.004177455143994984,0.0020508418799920374,0.0036393926778187703
39,qwen2.5-coder-0.5b-instruct,0.03463636363636364,0.010814701298688,4.0,0.003486946356206151,0.001440885235874176,0.0031753180357405415
27,qwen1.5-1.8b-chat,0.033696969695127275,0.010869910533175858,3.0,0.0034410085164615725,0.0013382648594370424,0.0031701083224957827
32,qwen2-0.5b-instruct,0.029727272727272727,0.009485549783541273,4.0,0.0032386058719747735,0.0011822262486852469,0.003015113445777636
26,qwen1.5-0.5b-chat,0.014181818181818183,0.005996835497836909,4.0,0.002254748058078655,0.0005491080580395418,0.002186862854868935
