,benchmark_id,model,example_id,pass1,count,date,hyperparams,correct
254786,arc_challenge,falcon-7b,arc_challenge/0,1.0,1.0,,,1
254787,arc_challenge,falcon-7b,arc_challenge/1,0.0,1.0,,,0
254788,arc_challenge,falcon-7b,arc_challenge/2,0.0,1.0,,,0
254789,arc_challenge,falcon-7b,arc_challenge/3,1.0,1.0,,,1
254790,arc_challenge,falcon-7b,arc_challenge/4,0.0,1.0,,,0
254791,arc_challenge,falcon-7b,arc_challenge/5,0.0,1.0,,,0
254792,arc_challenge,falcon-7b,arc_challenge/6,0.0,1.0,,,0
254793,arc_challenge,falcon-7b,arc_challenge/7,1.0,1.0,,,1
254794,arc_challenge,falcon-7b,arc_challenge/8,0.0,1.0,,,0
254795,arc_challenge,falcon-7b,arc_challenge/9,0.0,1.0,,,0
254796,arc_challenge,falcon-7b,arc_challenge/10,0.0,1.0,,,0
254797,arc_challenge,falcon-7b,arc_challenge/11,1.0,1.0,,,1
254798,arc_challenge,falcon-7b,arc_challenge/12,0.0,1.0,,,0
254799,arc_challenge,falcon-7b,arc_challenge/13,0.0,1.0,,,0
254800,arc_challenge,falcon-7b,arc_challenge/14,0.0,1.0,,,0
254801,arc_challenge,falcon-7b,arc_challenge/15,1.0,1.0,,,1
254802,arc_challenge,falcon-7b,arc_challenge/16,1.0,1.0,,,1
254803,arc_challenge,falcon-7b,arc_challenge/17,1.0,1.0,,,1
254804,arc_challenge,falcon-7b,arc_challenge/18,1.0,1.0,,,1
254805,arc_challenge,falcon-7b,arc_challenge/19,0.0,1.0,,,0
254806,arc_challenge,falcon-7b,arc_challenge/20,0.0,1.0,,,0
254807,arc_challenge,falcon-7b,arc_challenge/21,1.0,1.0,,,1
254808,arc_challenge,falcon-7b,arc_challenge/22,0.0,1.0,,,0
254809,arc_challenge,falcon-7b,arc_challenge/23,1.0,1.0,,,1
254810,arc_challenge,falcon-7b,arc_challenge/24,1.0,1.0,,,1
254811,arc_challenge,falcon-7b,arc_challenge/25,1.0,1.0,,,1
254812,arc_challenge,falcon-7b,arc_challenge/26,0.0,1.0,,,0
254813,arc_challenge,falcon-7b,arc_challenge/27,0.0,1.0,,,0
254814,arc_challenge,falcon-7b,arc_challenge/28,0.0,1.0,,,0
254815,arc_challenge,falcon-7b,arc_challenge/29,0.0,1.0,,,0
254816,arc_challenge,falcon-7b,arc_challenge/30,1.0,1.0,,,1
254817,arc_challenge,falcon-7b,arc_challenge/31,0.0,1.0,,,0
254818,arc_challenge,falcon-7b,arc_challenge/32,1.0,1.0,,,1
254819,arc_challenge,falcon-7b,arc_challenge/33,1.0,1.0,,,1
254820,arc_challenge,falcon-7b,arc_challenge/34,0.0,1.0,,,0
254821,arc_challenge,falcon-7b,arc_challenge/35,0.0,1.0,,,0
254822,arc_challenge,falcon-7b,arc_challenge/36,0.0,1.0,,,0
254823,arc_challenge,falcon-7b,arc_challenge/37,0.0,1.0,,,0
254824,arc_challenge,falcon-7b,arc_challenge/38,1.0,1.0,,,1
254825,arc_challenge,falcon-7b,arc_challenge/39,0.0,1.0,,,0
254826,arc_challenge,falcon-7b,arc_challenge/40,1.0,1.0,,,1
254827,arc_challenge,falcon-7b,arc_challenge/41,0.0,1.0,,,0
254828,arc_challenge,falcon-7b,arc_challenge/42,0.0,1.0,,,0
254829,arc_challenge,falcon-7b,arc_challenge/43,0.0,1.0,,,0
254830,arc_challenge,falcon-7b,arc_challenge/44,0.0,1.0,,,0
254831,arc_challenge,falcon-7b,arc_challenge/45,0.0,1.0,,,0
254832,arc_challenge,falcon-7b,arc_challenge/46,1.0,1.0,,,1
254833,arc_challenge,falcon-7b,arc_challenge/47,0.0,1.0,,,0
254834,arc_challenge,falcon-7b,arc_challenge/48,0.0,1.0,,,0
254835,arc_challenge,falcon-7b,arc_challenge/49,0.0,1.0,,,0
254836,arc_challenge,falcon-7b,arc_challenge/50,0.0,1.0,,,0
254837,arc_challenge,falcon-7b,arc_challenge/51,0.0,1.0,,,0
254838,arc_challenge,falcon-7b,arc_challenge/52,1.0,1.0,,,1
254839,arc_challenge,falcon-7b,arc_challenge/53,0.0,1.0,,,0
254840,arc_challenge,falcon-7b,arc_challenge/54,0.0,1.0,,,0
254841,arc_challenge,falcon-7b,arc_challenge/55,0.0,1.0,,,0
254842,arc_challenge,falcon-7b,arc_challenge/56,0.0,1.0,,,0
254843,arc_challenge,falcon-7b,arc_challenge/57,1.0,1.0,,,1
254844,arc_challenge,falcon-7b,arc_challenge/58,0.0,1.0,,,0
254845,arc_challenge,falcon-7b,arc_challenge/59,0.0,1.0,,,0
254846,arc_challenge,falcon-7b,arc_challenge/60,1.0,1.0,,,1
254847,arc_challenge,falcon-7b,arc_challenge/61,1.0,1.0,,,1
254848,arc_challenge,falcon-7b,arc_challenge/62,1.0,1.0,,,1
254849,arc_challenge,falcon-7b,arc_challenge/63,0.0,1.0,,,0
254850,arc_challenge,falcon-7b,arc_challenge/64,0.0,1.0,,,0
254851,arc_challenge,falcon-7b,arc_challenge/65,0.0,1.0,,,0
