,benchmark_id,model,example_id,pass1,count,date,hyperparams,correct
2613578,terminal-bench-1.0,20250711_openhands_claude-4-sonnet,super-benchmark-upet,0.0,5.0,,,0
2613579,terminal-bench-1.0,20250711_openhands_claude-4-sonnet,build-linux-kernel-qemu,0.0,5.0,,,0
2613580,terminal-bench-1.0,20250711_openhands_claude-4-sonnet,eval-mteb,1.0,5.0,,,5
2613581,terminal-bench-1.0,20250711_openhands_claude-4-sonnet,eval-mteb.hard,0.8,5.0,,,4
2613582,terminal-bench-1.0,20250711_openhands_claude-4-sonnet,play-zork,0.0,5.0,,,0
2613583,terminal-bench-1.0,20250711_openhands_claude-4-sonnet,swe-bench-astropy-2,0.0,5.0,,,0
2613584,terminal-bench-1.0,20250711_openhands_claude-4-sonnet,swe-bench-astropy-1,1.0,5.0,,,5
2613585,terminal-bench-1.0,20250711_openhands_claude-4-sonnet,conda-env-conflict-resolution,0.2,5.0,,,1
2613586,terminal-bench-1.0,20250711_openhands_claude-4-sonnet,swe-bench-fsspec,1.0,5.0,,,5
2613587,terminal-bench-1.0,20250711_openhands_claude-4-sonnet,run-pdp11-code,0.0,5.0,,,0
2613588,terminal-bench-1.0,20250711_openhands_claude-4-sonnet,blind-maze-explorer-algorithm.hard,0.8,5.0,,,4
2613589,terminal-bench-1.0,20250711_openhands_claude-4-sonnet,blind-maze-explorer-algorithm.easy,1.0,5.0,,,5
2613590,terminal-bench-1.0,20250711_openhands_claude-4-sonnet,blind-maze-explorer-5x5,0.2,5.0,,,1
2613591,terminal-bench-1.0,20250711_openhands_claude-4-sonnet,train-fasttext,0.0,5.0,,,0
2613592,terminal-bench-1.0,20250711_openhands_claude-4-sonnet,blind-maze-explorer-algorithm,0.6,5.0,,,3
2613593,terminal-bench-1.0,20250711_openhands_claude-4-sonnet,incompatible-python-fasttext.base_with_hint,0.4,5.0,,,2
2613594,terminal-bench-1.0,20250711_openhands_claude-4-sonnet,grid-pattern-transform,1.0,5.0,,,5
2613595,terminal-bench-1.0,20250711_openhands_claude-4-sonnet,incompatible-python-fasttext,0.0,5.0,,,0
2613596,terminal-bench-1.0,20250711_openhands_claude-4-sonnet,count-dataset-tokens,0.0,5.0,,,0
2613597,terminal-bench-1.0,20250711_openhands_claude-4-sonnet,qemu-alpine-ssh,0.0,5.0,,,0
2613598,terminal-bench-1.0,20250711_openhands_claude-4-sonnet,download-youtube,0.0,5.0,,,0
2613599,terminal-bench-1.0,20250711_openhands_claude-4-sonnet,qemu-startup,0.2,5.0,,,1
2613600,terminal-bench-1.0,20250711_openhands_claude-4-sonnet,cron-broken-network,0.0,5.0,,,0
2613601,terminal-bench-1.0,20250711_openhands_claude-4-sonnet,git-multibranch,0.0,5.0,,,0
2613602,terminal-bench-1.0,20250711_openhands_claude-4-sonnet,pytorch-model-cli.hard,0.8,5.0,,,4
2613603,terminal-bench-1.0,20250711_openhands_claude-4-sonnet,pytorch-model-cli,1.0,5.0,,,5
2613604,terminal-bench-1.0,20250711_openhands_claude-4-sonnet,pytorch-model-cli.easy,0.8,5.0,,,4
2613605,terminal-bench-1.0,20250711_openhands_claude-4-sonnet,new-encrypt-command,0.2,5.0,,,1
2613606,terminal-bench-1.0,20250711_openhands_claude-4-sonnet,tmux-advanced-workflow,1.0,5.0,,,5
2613607,terminal-bench-1.0,20250711_openhands_claude-4-sonnet,simple-sheets-put,0.6,5.0,,,3
2613608,terminal-bench-1.0,20250711_openhands_claude-4-sonnet,build-tcc-qemu,0.0,5.0,,,0
2613609,terminal-bench-1.0,20250711_openhands_claude-4-sonnet,path-tracing-reverse,0.0,5.0,,,0
2613610,terminal-bench-1.0,20250711_openhands_claude-4-sonnet,raman-fitting,0.0,5.0,,,0
2613611,terminal-bench-1.0,20250711_openhands_claude-4-sonnet,hello-world,1.0,5.0,,,5
2613612,terminal-bench-1.0,20250711_openhands_claude-4-sonnet,hf-model-inference,0.0,5.0,,,0
2613613,terminal-bench-1.0,20250711_openhands_claude-4-sonnet,solana-data,0.0,5.0,,,0
2613614,terminal-bench-1.0,20250711_openhands_claude-4-sonnet,polyglot-rust-c,0.0,5.0,,,0
2613615,terminal-bench-1.0,20250711_openhands_claude-4-sonnet,gpt2-codegolf,0.0,5.0,,,0
2613616,terminal-bench-1.0,20250711_openhands_claude-4-sonnet,crack-7z-hash.hard,0.2,5.0,,,1
2613617,terminal-bench-1.0,20250711_openhands_claude-4-sonnet,organization-json-generator,1.0,5.0,,,5
2613618,terminal-bench-1.0,20250711_openhands_claude-4-sonnet,csv-to-parquet,1.0,5.0,,,5
2613619,terminal-bench-1.0,20250711_openhands_claude-4-sonnet,fibonacci-server,1.0,5.0,,,5
2613620,terminal-bench-1.0,20250711_openhands_claude-4-sonnet,create-bucket,1.0,5.0,,,5
2613621,terminal-bench-1.0,20250711_openhands_claude-4-sonnet,crack-7z-hash.easy,1.0,5.0,,,5
2613622,terminal-bench-1.0,20250711_openhands_claude-4-sonnet,cartpole-rl-training,0.6,5.0,,,3
2613623,terminal-bench-1.0,20250711_openhands_claude-4-sonnet,password-recovery,0.2,5.0,,,1
2613624,terminal-bench-1.0,20250711_openhands_claude-4-sonnet,reshard-c4-data,0.0,5.0,,,0
2613625,terminal-bench-1.0,20250711_openhands_claude-4-sonnet,raman-fitting.easy,0.0,5.0,,,0
2613626,terminal-bench-1.0,20250711_openhands_claude-4-sonnet,nginx-request-logging,0.0,5.0,,,0
2613627,terminal-bench-1.0,20250711_openhands_claude-4-sonnet,build-initramfs-qemu,0.0,5.0,,,0
