,benchmark_id,model,example_id,pass1,count,date,hyperparams,correct
2599578,swebench-bash-only,Llama 4 Maverick Instruct,pytest-dev__pytest-10356,0.0,1.0,,,0
2599579,swebench-bash-only,Llama 4 Maverick Instruct,django__django-11532,1.0,1.0,,,1
2599580,swebench-bash-only,Llama 4 Maverick Instruct,django__django-12050,1.0,1.0,,,1
2599581,swebench-bash-only,Llama 4 Maverick Instruct,pydata__xarray-3151,0.0,1.0,,,0
2599582,swebench-bash-only,Llama 4 Maverick Instruct,django__django-13512,0.0,1.0,,,0
2599583,swebench-bash-only,Llama 4 Maverick Instruct,sympy__sympy-18189,0.0,1.0,,,0
2599584,swebench-bash-only,Llama 4 Maverick Instruct,django__django-13028,0.0,1.0,,,0
2599585,swebench-bash-only,Llama 4 Maverick Instruct,django__django-13449,0.0,1.0,,,0
2599586,swebench-bash-only,Llama 4 Maverick Instruct,django__django-11211,0.0,1.0,,,0
2599587,swebench-bash-only,Llama 4 Maverick Instruct,matplotlib__matplotlib-25332,0.0,1.0,,,0
2599588,swebench-bash-only,Llama 4 Maverick Instruct,django__django-11087,0.0,1.0,,,0
2599589,swebench-bash-only,Llama 4 Maverick Instruct,django__django-15863,0.0,1.0,,,0
2599590,swebench-bash-only,Llama 4 Maverick Instruct,django__django-14376,0.0,1.0,,,0
2599591,swebench-bash-only,Llama 4 Maverick Instruct,django__django-14017,0.0,1.0,,,0
2599592,swebench-bash-only,Llama 4 Maverick Instruct,pydata__xarray-4695,0.0,1.0,,,0
2599593,swebench-bash-only,Llama 4 Maverick Instruct,sympy__sympy-16450,0.0,1.0,,,0
2599594,swebench-bash-only,Llama 4 Maverick Instruct,django__django-14493,0.0,1.0,,,0
2599595,swebench-bash-only,Llama 4 Maverick Instruct,matplotlib__matplotlib-25960,0.0,1.0,,,0
2599596,swebench-bash-only,Llama 4 Maverick Instruct,psf__requests-1921,0.0,1.0,,,0
2599597,swebench-bash-only,Llama 4 Maverick Instruct,django__django-12308,0.0,1.0,,,0
2599598,swebench-bash-only,Llama 4 Maverick Instruct,astropy__astropy-13579,0.0,1.0,,,0
2599599,swebench-bash-only,Llama 4 Maverick Instruct,django__django-12708,0.0,1.0,,,0
2599600,swebench-bash-only,Llama 4 Maverick Instruct,django__django-14089,1.0,1.0,,,1
