,benchmark_id,model,example_id,pass1,count,date,hyperparams,correct
1349599,piqa,falcon-7b,piqa/0,1.0,1.0,,,1
1349600,piqa,falcon-7b,piqa/1,0.0,1.0,,,0
1349601,piqa,falcon-7b,piqa/2,1.0,1.0,,,1
1349602,piqa,falcon-7b,piqa/3,1.0,1.0,,,1
1349603,piqa,falcon-7b,piqa/4,1.0,1.0,,,1
1349604,piqa,falcon-7b,piqa/5,1.0,1.0,,,1
1349605,piqa,falcon-7b,piqa/6,1.0,1.0,,,1
1349606,piqa,falcon-7b,piqa/7,1.0,1.0,,,1
1349607,piqa,falcon-7b,piqa/8,1.0,1.0,,,1
1349608,piqa,falcon-7b,piqa/9,1.0,1.0,,,1
1349609,piqa,falcon-7b,piqa/10,1.0,1.0,,,1
1349610,piqa,falcon-7b,piqa/11,1.0,1.0,,,1
1349611,piqa,falcon-7b,piqa/12,1.0,1.0,,,1
1349612,piqa,falcon-7b,piqa/13,1.0,1.0,,,1
1349613,piqa,falcon-7b,piqa/14,0.0,1.0,,,0
1349614,piqa,falcon-7b,piqa/15,1.0,1.0,,,1
1349615,piqa,falcon-7b,piqa/16,1.0,1.0,,,1
1349616,piqa,falcon-7b,piqa/17,1.0,1.0,,,1
1349617,piqa,falcon-7b,piqa/18,1.0,1.0,,,1
1349618,piqa,falcon-7b,piqa/19,0.0,1.0,,,0
1349619,piqa,falcon-7b,piqa/20,1.0,1.0,,,1
1349620,piqa,falcon-7b,piqa/21,1.0,1.0,,,1
1349621,piqa,falcon-7b,piqa/22,0.0,1.0,,,0
1349622,piqa,falcon-7b,piqa/23,1.0,1.0,,,1
1349623,piqa,falcon-7b,piqa/24,1.0,1.0,,,1
1349624,piqa,falcon-7b,piqa/25,1.0,1.0,,,1
1349625,piqa,falcon-7b,piqa/26,1.0,1.0,,,1
1349626,piqa,falcon-7b,piqa/27,1.0,1.0,,,1
1349627,piqa,falcon-7b,piqa/28,1.0,1.0,,,1
1349628,piqa,falcon-7b,piqa/29,1.0,1.0,,,1
1349629,piqa,falcon-7b,piqa/30,1.0,1.0,,,1
1349630,piqa,falcon-7b,piqa/31,1.0,1.0,,,1
1349631,piqa,falcon-7b,piqa/32,1.0,1.0,,,1
1349632,piqa,falcon-7b,piqa/33,0.0,1.0,,,0
1349633,piqa,falcon-7b,piqa/34,1.0,1.0,,,1
1349634,piqa,falcon-7b,piqa/35,1.0,1.0,,,1
1349635,piqa,falcon-7b,piqa/36,1.0,1.0,,,1
1349636,piqa,falcon-7b,piqa/37,0.0,1.0,,,0
1349637,piqa,falcon-7b,piqa/38,1.0,1.0,,,1
1349638,piqa,falcon-7b,piqa/39,1.0,1.0,,,1
1349639,piqa,falcon-7b,piqa/40,1.0,1.0,,,1
1349640,piqa,falcon-7b,piqa/41,0.0,1.0,,,0
1349641,piqa,falcon-7b,piqa/42,1.0,1.0,,,1
1349642,piqa,falcon-7b,piqa/43,1.0,1.0,,,1
1349643,piqa,falcon-7b,piqa/44,1.0,1.0,,,1
1349644,piqa,falcon-7b,piqa/45,1.0,1.0,,,1
1349645,piqa,falcon-7b,piqa/46,0.0,1.0,,,0
1349646,piqa,falcon-7b,piqa/47,0.0,1.0,,,0
1349647,piqa,falcon-7b,piqa/48,1.0,1.0,,,1
1349648,piqa,falcon-7b,piqa/49,0.0,1.0,,,0
1349649,piqa,falcon-7b,piqa/50,1.0,1.0,,,1
1349650,piqa,falcon-7b,piqa/51,1.0,1.0,,,1
1349651,piqa,falcon-7b,piqa/52,1.0,1.0,,,1
1349652,piqa,falcon-7b,piqa/53,1.0,1.0,,,1
1349653,piqa,falcon-7b,piqa/54,0.0,1.0,,,0
1349654,piqa,falcon-7b,piqa/55,1.0,1.0,,,1
1349655,piqa,falcon-7b,piqa/56,1.0,1.0,,,1
1349656,piqa,falcon-7b,piqa/57,0.0,1.0,,,0
1349657,piqa,falcon-7b,piqa/58,1.0,1.0,,,1
1349658,piqa,falcon-7b,piqa/59,1.0,1.0,,,1
1349659,piqa,falcon-7b,piqa/60,1.0,1.0,,,1
1349660,piqa,falcon-7b,piqa/61,1.0,1.0,,,1
1349661,piqa,falcon-7b,piqa/62,1.0,1.0,,,1
1349662,piqa,falcon-7b,piqa/63,1.0,1.0,,,1
1349663,piqa,falcon-7b,piqa/64,0.0,1.0,,,0
1349664,piqa,falcon-7b,piqa/65,1.0,1.0,,,1
1349665,piqa,falcon-7b,piqa/66,1.0,1.0,,,1
1349666,piqa,falcon-7b,piqa/67,0.0,1.0,,,0
1349667,piqa,falcon-7b,piqa/68,1.0,1.0,,,1
1349668,piqa,falcon-7b,piqa/69,1.0,1.0,,,1
1349669,piqa,falcon-7b,piqa/70,1.0,1.0,,,1
1349670,piqa,falcon-7b,piqa/71,0.0,1.0,,,0
1349671,piqa,falcon-7b,piqa/72,1.0,1.0,,,1
1349672,piqa,falcon-7b,piqa/73,1.0,1.0,,,1
1349673,piqa,falcon-7b,piqa/74,1.0,1.0,,,1
1349674,piqa,falcon-7b,piqa/75,1.0,1.0,,,1
1349675,piqa,falcon-7b,piqa/76,1.0,1.0,,,1
1349676,piqa,falcon-7b,piqa/77,1.0,1.0,,,1
1349677,piqa,falcon-7b,piqa/78,1.0,1.0,,,1
1349678,piqa,falcon-7b,piqa/79,0.0,1.0,,,0
1349679,piqa,falcon-7b,piqa/80,1.0,1.0,,,1
1349680,piqa,falcon-7b,piqa/81,1.0,1.0,,,1
1349681,piqa,falcon-7b,piqa/82,1.0,1.0,,,1
1349682,piqa,falcon-7b,piqa/83,1.0,1.0,,,1
1349683,piqa,falcon-7b,piqa/84,1.0,1.0,,,1
1349684,piqa,falcon-7b,piqa/85,0.0,1.0,,,0
1349685,piqa,falcon-7b,piqa/86,1.0,1.0,,,1
1349686,piqa,falcon-7b,piqa/87,1.0,1.0,,,1
1349687,piqa,falcon-7b,piqa/88,1.0,1.0,,,1
1349688,piqa,falcon-7b,piqa/89,1.0,1.0,,,1
1349689,piqa,falcon-7b,piqa/90,1.0,1.0,,,1
1349690,piqa,falcon-7b,piqa/91,1.0,1.0,,,1
1349691,piqa,falcon-7b,piqa/92,1.0,1.0,,,1
1349692,piqa,falcon-7b,piqa/93,1.0,1.0,,,1
1349693,piqa,falcon-7b,piqa/94,1.0,1.0,,,1
1349694,piqa,falcon-7b,piqa/95,0.0,1.0,,,0
1349695,piqa,falcon-7b,piqa/96,1.0,1.0,,,1
1349696,piqa,falcon-7b,piqa/97,1.0,1.0,,,1
1349697,piqa,falcon-7b,piqa/98,1.0,1.0,,,1
1349698,piqa,falcon-7b,piqa/99,1.0,1.0,,,1
1349699,piqa,falcon-7b,piqa/100,1.0,1.0,,,1
1349700,piqa,falcon-7b,piqa/101,1.0,1.0,,,1
1349701,piqa,falcon-7b,piqa/102,1.0,1.0,,,1
1349702,piqa,falcon-7b,piqa/103,1.0,1.0,,,1
1349703,piqa,falcon-7b,piqa/104,1.0,1.0,,,1
1349704,piqa,falcon-7b,piqa/105,1.0,1.0,,,1
1349705,piqa,falcon-7b,piqa/106,1.0,1.0,,,1
1349706,piqa,falcon-7b,piqa/107,1.0,1.0,,,1
1349707,piqa,falcon-7b,piqa/108,1.0,1.0,,,1
1349708,piqa,falcon-7b,piqa/109,1.0,1.0,,,1
1349709,piqa,falcon-7b,piqa/110,1.0,1.0,,,1
1349710,piqa,falcon-7b,piqa/111,1.0,1.0,,,1
1349711,piqa,falcon-7b,piqa/112,1.0,1.0,,,1
1349712,piqa,falcon-7b,piqa/113,1.0,1.0,,,1
